0,0.0001,40.34097484499216,0.09942545220255852,0.09942545220255852,40.34097484499216,inf
1,9.8e-05,30.4158553481102,0.10155843980610371,0.09942545220255852,30.4158553481102,inf
2,9.604e-05,26.905843447893858,0.14750854074954986,0.09942545220255852,26.905843447893858,inf
3,9.41192e-05,25.64387070015073,0.09350073672831058,0.09350073672831058,25.64387070015073,inf
4,9.2236816e-05,24.273142650723457,0.14002281576395034,0.09350073672831058,24.273142650723457,inf
5,9.039207968e-05,24.485220063477755,0.10986622795462608,0.09350073672831058,24.485220063477755,inf
6,8.858423808639999e-05,23.115445759147406,0.09059229418635369,0.09059229418635369,23.115445759147406,inf
7,8.681255332467199e-05,23.24714494124055,0.13141365945339203,0.09059229418635369,23.24714494124055,inf
8,8.507630225817855e-05,23.766386955976486,0.11757177002727985,0.09059229418635369,23.766386955976486,inf
9,8.337477621301498e-05,23.418325517326593,0.11596024557948112,0.09059229418635369,23.418325517326593,inf
10,8.170728068875468e-05,23.067957747727633,0.1242829643189907,0.09059229418635369,23.067957747727633,inf
11,8.00731350749796e-05,23.098762087523937,0.10809866897761822,0.09059229418635369,23.098762087523937,inf
12,7.847167237347999e-05,22.810531191527843,0.1034453995525837,0.09059229418635369,22.810531191527843,inf
13,7.690223892601038e-05,22.8825101852417,0.10830337516963481,0.09059229418635369,22.8825101852417,inf
14,7.536419414749018e-05,22.36926282197237,0.1005664236843586,0.09059229418635369,22.36926282197237,inf
15,7.385691026454039e-05,22.982319470494986,0.09263097383081913,0.09059229418635369,22.982319470494986,inf
16,7.237977205924956e-05,22.090571977198124,0.09983651898801327,0.09059229418635369,22.090571977198124,inf
17,7.093217661806457e-05,22.347372081130743,0.1009214848279953,0.09059229418635369,22.347372081130743,inf
